,v1_strategy,v2_strategy,benchmark
2021-05-12,-0.10941546315250524,0.0,-0.1278239968452331
2021-05-13,0.008711852881959636,0.0,0.0628881545676499
2021-05-14,0.04326712217616209,0.0,0.0631542057430627
2021-05-15,0.0033583777888717865,0.0,-0.042641851677514775
2021-05-16,0.02109092280264513,0.0,0.011659003292624271
2021-05-17,-0.022482546729205535,0.0,-0.06424874427437396
2021-05-18,0.08282638848680349,0.0,0.058308295527407156
2021-05-19,-0.3439672598633634,0.0,-0.3175062809476738
2021-05-20,0.18104274428512396,0.0,0.15039132677694114
2021-05-21,-0.15139041635845457,0.0,-0.14247764274878955
2021-05-22,-0.12507880444908515,0.0,-0.08652928522651795
2021-05-23,-0.15142597619731143,0.0,-0.1343390202484455
2021-05-24,0.275348642921016,0.0,0.24797078966027927
2021-05-25,-0.02045142841068681,0.0,-0.0040224872563349515
2021-05-26,0.11585982827195199,0.0,0.10840752567513874
2021-05-27,-0.04951582215075238,0.0,-0.05225981589394222
2021-05-28,-0.10344146603405582,0.0,-0.09952768595831618
2021-05-29,-0.06948944584812862,0.0,-0.06427201980527907
2021-05-30,0.06756849954140143,0.0,0.05612815487912597
2021-05-31,0.12944297050270473,0.0,0.12132574525066013
2021-06-01,-0.03146632898506825,0.0,-0.023586904439369883
2021-06-02,0.039852128032024974,0.0,0.048825638397558956
2021-06-03,0.07760947712521811,0.0,0.06032086972020309
2021-06-04,-0.06478311126569505,0.0,-0.07463896434850203
2021-06-05,-0.006892809251415296,0.0,-0.02764846328041696
2021-06-06,0.03473733654464106,0.0,0.021511926210479062
2021-06-07,-0.08421513912523595,0.0,-0.08639537828615962
2021-06-08,0.03912370992592029,0.0,0.0022830388189808313
2021-06-09,0.02869050639267286,0.0,0.05260732165179754
2021-06-10,-0.0448965219445058,0.0,-0.04866560695976636
2021-06-11,-0.06970641345614925,0.0,-0.048746132549005394
2021-06-12,0.0076380771213601095,0.0,-0.001889367907493422
2021-06-13,0.05910395372123152,0.0,0.06849532886454222
2021-06-14,0.0067647572414077555,0.0,0.011951534363942109
2021-06-15,0.024650713783686176,0.0,0.037593992293582526
2021-06-16,-0.05746229686237299,0.0,-0.07190172697942153
2021-06-17,4.744332992408706e-05,0.0,0.006347231383613705
2021-06-18,-0.05457616507120725,0.0,-0.06141010321189709
2021-06-19,-0.0326621856662889,0.0,-0.024779162057672645
2021-06-20,0.01539582407947604,0.0,0.022224175605846067
2021-06-21,-0.21174087932366714,0.0,-0.19388447853904306
2021-06-22,-0.04109876538126466,0.0,-0.03469657794193223
2021-06-23,0.11942355027053164,0.0,0.09167327257760481
2021-06-24,0.06420153290895617,0.0,0.038025467603091945
2021-06-25,-0.080125147985906,0.0,-0.08940976301795889
2021-06-26,0.011323424507071172,0.0,0.006422157875343571
2021-06-27,0.06451604616426346,0.0,0.06167791947475359
2021-06-28,0.006177057662152855,0.0,0.020296603101341015
2021-06-29,0.05051955724157087,0.0,0.043436521401957265
2021-06-30,0.022167207689490282,0.0,0.013024517059156682
2021-07-01,-0.05529555795083636,0.0,-0.05589529660834606
2021-07-02,0.026568949787786785,0.0,0.007129409971175683
2021-07-03,0.01925854774842728,0.0,0.022826225057512816
2021-07-04,0.024856425573999252,0.0,0.03322316527090038
2021-07-05,-0.04274294400389803,0.0,-0.04160126852872161
2021-07-06,0.03522044343684594,0.0,0.04683547354350055
2021-07-07,0.017712767816868997,0.0,0.0038622060879929814
2021-07-08,-0.0762911076666575,0.0,-0.062275993546959896
2021-07-09,0.009647880982548429,0.0,0.018357551610333436
2021-07-10,-0.02357729004516392,0.0,-0.019034424628220116
2021-07-11,0.01155156776102902,0.0,0.014679823642700707
2021-07-12,-0.03798314290125707,0.0,-0.02796097509536538
2021-07-13,-0.047153419100477725,0.0,-0.03196633463936033
2021-07-14,0.03329821684645014,0.0,0.007175747887813734
2021-07-15,-0.054360142376163226,0.0,-0.04200363744077575
2021-07-16,-0.04324662007832306,0.0,-0.03743070086217143
2021-07-17,0.0073131506556015635,0.0,0.002707057124686596
2021-07-18,0.0030430188001998224,0.0,0.00498099112483409
2021-07-19,-0.06009693113710934,0.0,-0.060324932738045185
2021-07-20,-0.03779962358579614,0.0,-0.04426068940613143
2021-07-21,0.11769084551602726,0.0,0.10143949524842823
2021-07-22,0.02439536072408366,0.0,0.031234739373836674
2021-07-23,0.03181871715950249,0.0,0.02812084546142235
2021-07-24,0.01982932232641854,0.0,0.015536296689806408
2021-07-25,-0.0072217150118552,0.0,0.0018451402177012575
2021-07-26,0.016156898709818103,0.0,0.02918675141545235
2021-07-27,0.01213960098567046,0.0,0.03225082464088496
2021-07-28,-0.0019087952194617823,0.0,0.018838024457235092
2021-07-29,0.05393500720882249,0.0,0.029221768857720924
2021-07-30,0.03035419372789542,0.0,0.044320909186011906
2021-07-31,0.058053402730308824,0.0,0.031076715555321568
2021-08-01,-0.03314156050639557,0.0,-0.01484096331644993
2021-08-02,-0.010202545452622076,0.0,0.0029909625264857532
2021-08-03,-0.014920500013583506,0.0,-0.014392976285079939
2021-08-04,0.06086633147352086,0.0,0.049493913203407264
2021-08-05,0.036808972200463565,0.0,0.013951502007980364
2021-08-06,0.042037532778253686,0.0,0.03214297952417461
2021-08-07,0.043885276860948376,0.0,0.04990534886640615
2021-08-08,-0.03545138538603883,0.0,-0.04445797383588901
2021-08-09,0.04626480418591861,-0.0005,0.05713564182135083
2021-08-10,0.007732473406583968,0.007732473406583968,0.02607779077355944
2021-08-11,0.011513661059105266,0.011513661059105266,0.04983374369586664
2021-08-12,-0.026397028914563483,-0.026897028914563484,-0.024197247982665683
2021-08-13,0.08656269941617678,-0.0005,0.10326692419456844
2021-08-14,-0.016356295630350976,-0.016356295630350976,0.0130593987779118
2021-08-15,0.0770316564951679,0.0770316564951679,0.033398393617652795
2021-08-16,0.03098758911225526,0.03098758911225526,0.003622560516341731
2021-08-17,-0.014951200574261246,-0.015451200574261246,-0.017231381076882567
2021-08-18,0.044625602926367636,0.0,0.05175467440083284
2021-08-19,0.03319099844355048,-0.0005,0.06516829054242823
2021-08-20,0.05695931774619489,0.05695931774619489,0.07094386197693685
2021-08-21,-0.030138050039226906,-0.030138050039226906,-0.009246704492149007
2021-08-22,0.00018914898700598658,0.00018914898700598658,0.01560446421329146
2021-08-23,0.022744993867194786,0.022744993867194786,0.036823844804762355
2021-08-24,-0.04929948231138692,-0.04929948231138692,-0.04395908382358374
2021-08-25,0.020319093131250465,0.020319093131250465,0.008458146273780855
2021-08-26,-0.011033090842833954,-0.011033090842833954,-0.05470271198018735
2021-08-27,0.0898567162767685,0.0898567162767685,0.09974701799871645
2021-08-28,0.028873088088404865,0.028873088088404865,-0.0033610821291996445
2021-08-29,-0.009981228602545356,-0.009981228602545356,-0.0106744069317547
2021-08-30,0.0443332441281767,0.0443332441281767,-0.0179807420203489
2021-08-31,0.015553158116063802,0.015553158116063802,0.04119666325316378
2021-09-01,0.04614919798391777,0.04614919798391777,0.05872104600024805
2021-09-02,0.08421910881544166,0.08421910881544166,0.031118642540018886
2021-09-03,0.0546953908282007,0.0546953908282007,0.044342746478495676
2021-09-04,-0.020482593545298536,-0.020482593545298536,-0.016195265004023716
2021-09-05,0.034886111389956044,0.034886111389956044,0.04476340129104286
2021-09-06,0.043540338246919455,0.043540338246919455,0.014875301081037264
2021-09-07,-0.11214416561208088,-0.11214416561208088,-0.1419921517428597
2021-09-08,0.028190015553459565,0.028190015553459565,0.002627606826363083
2021-09-09,0.054097657562875615,0.054097657562875615,0.02046966463693831
2021-09-10,0.04712425925999741,0.04662425925999741,-0.017314668701103483
2021-09-11,0.07934155334060188,0.0,0.04484690190160635
2021-09-12,0.04824517198538243,-0.0005,0.036294515910105726
2021-09-13,-0.05402741716527107,-0.05452741716527107,-0.048824297115107385
2021-09-14,-0.006619217532533545,-0.0005,0.029967245041707436
2021-09-15,0.03310044935294014,0.03310044935294014,0.031932069293878276
2021-09-16,0.036812561470007624,0.036812561470007624,-0.0034979967494102814
2021-09-17,-0.024083470886660293,-0.024083470886660293,-0.03313980048477763
2021-09-18,0.06332210545703568,0.06332210545703568,0.028513734666518197
2021-09-19,-0.03818598754046457,-0.03818598754046457,-0.029929536014790748
2021-09-20,-0.16497551149202072,-0.16547551149202072,-0.12887658495383705
2021-09-21,-0.027507702692776026,0.0,-0.04653120579007638
2021-09-22,0.21722246182391675,0.0,0.14539687889368588
2021-09-23,0.03453335421604679,0.0,0.025136897284794558
2021-09-24,-0.06743162195471522,0.0,-0.06267000584981171
2021-09-25,-0.0369995351578594,0.0,-0.008072334092640122
2021-09-26,-0.01991342663961474,0.0,-0.005499761935500979
2021-09-27,-0.011449647154201232,0.0,-0.027460799919137965
2021-09-28,-0.05493305122764454,0.0,-0.039814968896967694
2021-09-29,0.04325608457762953,0.0,0.038174538498017996
2021-09-30,0.03605171404029291,0.0,0.04214842182333827
2021-10-01,0.07537369833847177,-0.0005,0.09102961738813753
2021-10-02,0.022434003520013863,0.022434003520013863,0.014415580890903869
2021-10-03,0.004676928885904874,0.004676928885904874,0.008382186975531548
2021-10-04,-0.037983604623745906,-0.037983604623745906,-0.021617299546353864
2021-10-05,-0.0011551503375319587,-0.0011551503375319587,0.024301706423896344
2021-10-06,-0.046844907661355406,-0.046844907661355406,-0.003171910035728066
2021-10-07,0.017765795555931236,0.017765795555931236,0.007848414762170653
2021-10-08,-0.000991963263884437,-0.000991963263884437,-0.010583857483597737
2021-10-09,0.000186937917656671,0.000186937917656671,0.02675518938466086
2021-10-10,-0.05072617288840978,-0.05072617288840978,-0.03951502583802692
2021-10-11,-0.01838994261938039,-0.01838994261938039,0.004950070625667813
2021-10-12,0.004112214773406139,0.004112214773406139,-0.0019337279055703155
2021-10-13,0.0059069929538773484,0.0059069929538773484,0.04109029099234552
2021-10-14,0.006322467757719719,0.006322467757719719,0.010737384650896045
2021-10-15,0.03639063536573661,0.03639063536573661,0.03331389933038911
2021-10-16,-0.008627026332160318,-0.008627026332160318,-0.010321339682328767
2021-10-17,-0.006662138218959778,-0.006662138218959778,-0.006161345570106925
2021-10-18,-0.013261727520526307,-0.013261727520526307,-0.007842718211970835
2021-10-19,0.0030960128175230297,0.0030960128175230297,0.012569030353750366
2021-10-20,0.07018663703283404,0.07018663703283404,0.06053703636289472
2021-10-21,0.029494279179826645,0.029494279179826645,-0.015036098932357814
2021-10-22,0.03599222427747506,0.03599222427747506,0.007487970534593169
2021-10-23,0.004131019068913888,0.004131019068913888,0.02357272997079849
2021-10-24,-0.0036103170018156137,-0.0036103170018156137,-0.018585949509608936
2021-10-25,0.04340677349766531,0.04340677349766531,0.038732625645798255
2021-10-26,-0.021710842467322355,-0.021710842467322355,-0.010955021109840956
2021-10-27,-0.09749324896134995,-0.09749324896134995,-0.08374161668070237
2021-10-28,0.04896457594499022,0.04896457594499022,0.05754719573618669
2021-10-29,0.014887984470613125,0.014887984470613125,0.03085013722265411
2021-10-30,-0.029140123340091043,-0.029140123340091043,-0.0211217613636069
2021-10-31,0.02291077696127038,0.02291077696127038,0.008582597224266974
2021-11-01,0.06238370942341446,0.06238370942341446,0.02984949856705632
2021-11-02,0.05120534933178744,0.05120534933178744,0.03448289561431539
2021-11-03,0.08469192618468413,0.08469192618468413,0.041442164650774174
2021-11-04,0.02596232453102535,0.02596232453102535,-0.007106387363880994
2021-11-05,-0.04771601143920719,-0.04771601143920719,-0.006108809035464135
2021-11-06,0.051761366581489776,0.051761366581489776,0.01835893492128966
2021-11-07,0.02820616543038719,0.02820616543038719,0.025182045719243935
2021-11-08,0.018239522172614448,0.018239522172614448,0.04706888960696508
2021-11-09,-0.038446579984662305,-0.038446579984662305,0.001415911122777091
2021-11-10,-0.04513178246906457,-0.04513178246906457,-0.03367062338671423
2021-11-11,0.0169881316376137,0.0169881316376137,0.0128915912362664
2021-11-12,-0.03315579198889577,-0.03315579198889577,-0.02333290481419254
2021-11-13,0.07782260186029077,0.07782260186029077,0.029832066752970832
2021-11-14,-0.0161935661280597,-0.0161935661280597,0.0022671971874424924
2021-11-15,-0.02000062906781297,-0.02000062906781297,-0.026548305165486112
2021-11-16,-0.03819589525571003,-0.03819589525571003,-0.0657905147468068
2021-11-17,0.04737880786810396,0.04737880786810396,0.014074311291679876
2021-11-18,-0.08732756722473219,-0.08732756722473219,-0.07616941659201851
2021-11-19,0.09179598535068104,0.09179598535068104,0.06870318636687871
2021-11-20,0.05159862937697456,0.05159862937697456,0.032495251003399006
2021-11-21,0.027349656916649402,0.027349656916649402,-0.007203881007234859
2021-11-22,-0.02732824198215089,-0.02732824198215089,-0.04025885061037354
2021-11-23,-0.005737611929458096,-0.005737611929458096,0.018082109474075046
2021-11-24,-0.03170649666122671,-0.03170649666122671,-0.027318520978223484
2021-11-25,-0.014468291951060842,-0.014468291951060842,0.0015259077651156303
2021-11-26,-0.11024871046828325,-0.11024871046828325,-0.08354910288446833
2021-11-27,0.04085972392818923,0.04085972392818923,0.022365342282123193
2021-11-28,0.010645913771889134,0.010645913771889134,0.024676978424855323
2021-11-29,0.048220615761955125,0.048220615761955125,0.028118218885022975
2021-11-30,0.013825705370382673,0.013825705370382673,0.006942101026514292
2021-12-01,-0.0020058610778767028,-0.0020058610778767028,0.006060612624985006
2021-12-02,-0.04309344892428579,-0.04309344892428579,-0.01207837261670032
2021-12-03,-0.033996452601077566,-0.033996452601077566,-0.057998951465994056
2021-12-04,-0.06934466504329935,-0.06934466504329935,-0.08794898385436462
2021-12-05,-0.025690394538990913,-0.025690394538990913,-0.031158720075926807
2021-12-06,0.0607994967777213,0.0607994967777213,0.03131973868014334
2021-12-07,-0.02077883022076606,-0.02077883022076606,0.0023684660803795277
2021-12-08,0.03775985262838014,0.03775985262838014,0.027721475692457673
2021-12-09,-0.0714574489284251,-0.0714574489284251,-0.0709931751960926
2021-12-10,-0.04640949324824384,-0.04640949324824384,-0.047644979700373055
2021-12-11,0.045190543877162107,0.045190543877162107,0.05565234320303675
2021-12-12,0.014542933698360015,0.014542933698360015,0.016322872652230445
2021-12-13,-0.09121983064222794,-0.09171983064222794,-0.09518080314525315
2021-12-14,0.02469990348815006,0.0,0.008207683900778596
2021-12-15,0.09667051530370299,-0.0005,0.08231883340169106
2021-12-16,-0.02290203498977831,-0.02290203498977831,-0.02991451111337429
2021-12-17,0.035382469124174754,0.03488246912417475,-0.006824143448233842
2021-12-18,0.02721981819242273,0.0,0.032272643212787375
2021-12-19,-0.029638386467114253,0.0,-0.012878710244325797
2021-12-20,0.014426611651260468,0.0,0.0021415307274931243
2021-12-21,0.04002779515998855,-0.0005,0.04127186709072644
2021-12-22,-0.018582004670008923,-0.018582004670008923,0.008134591099843248
2021-12-23,0.03350393744789611,0.03350393744789611,0.05925504379605904
2021-12-24,-0.02615888442781211,-0.02615888442781211,-0.02900985272467356
2021-12-25,0.007227437192187954,0.007227437192187954,0.011926863548570078
2021-12-26,-0.0017851884125388664,-0.0017851884125388664,0.014062811290872158
2021-12-27,0.0024182491896893583,0.0024182491896893583,0.001997688489633886
2021-12-28,-0.054686159361529055,-0.055186159361529055,-0.07425869861406038
2021-12-29,-0.04126857842238829,0.0,-0.03574403466796156
2021-12-30,0.0075590394275143104,0.0,0.016448505320229033
2021-12-31,0.016582985399781387,0.0,-0.009157199692633679
2022-01-01,0.0329811496393592,0.0,0.04030607606880843
2022-01-02,0.0050126803495269545,0.0,0.010802614033501424
2022-01-03,-0.0328628122093297,0.0,-0.01490737819764253
2022-01-04,-0.01523922108816874,0.0,-0.014628309709545683
2022-01-05,-0.06011301189258085,0.0,-0.04864202506641127
2022-01-06,-0.02268187430790447,0.0,-0.006411080858659745
2022-01-07,-0.06943033168928969,0.0,-0.04977334488011308
2022-01-08,-0.03404082407732756,0.0,-0.015803022541555755
2022-01-09,0.034142401035915995,0.0,0.020846777589720655
2022-01-10,-0.03588102555308954,0.0,-0.026051073356055488
2022-01-11,0.06662141416624037,0.0,0.0414203065275437
2022-01-12,0.0542450498194061,0.0,0.056194614192152444
2022-01-13,-0.04276996468498843,0.0,-0.04521784626032472
2022-01-14,0.020222205601741667,0.0,0.029690862921960017
2022-01-15,0.016529818418174136,0.0,0.007851126206014936
2022-01-16,0.0005136329368324861,0.0,0.008272179049521499
2022-01-17,-0.04881854017337657,0.0,-0.021013974134608503
2022-01-18,-0.010438698601553293,0.0,-0.023169190617933346
2022-01-19,-0.025722746834263083,0.0,-0.036959818204596664
2022-01-20,-0.04204909258167218,0.0,-0.04673938755605484
2022-01-21,-0.14777408529288832,0.0,-0.1295308763538463
2022-01-22,-0.0729570709527341,0.0,-0.07456024084724264
2022-01-23,0.06993152669675676,0.0,0.05229988979242228
2022-01-24,-0.03287538457956214,0.0,-0.03675306217142479
2022-01-25,0.040649988562150956,0.0,0.01506268990813673
2022-01-26,-0.01539125675229569,0.0,-0.00724504584205008
2022-01-27,7.210165421596849e-05,0.0,-0.00803170685255582
2022-01-28,0.02617239420050832,0.0,0.022416234433688675
2022-01-29,0.03396785970184846,0.0,0.021884508884941492
2022-01-30,-0.02821358762554978,0.0,-0.011455676680686578
2022-01-31,0.018029600064199736,0.0,0.02270053728121159
2022-02-01,0.014535297140405728,0.0,0.03258762939394895
2022-02-02,-0.06427189117362198,0.0,-0.055260140321391274
2022-02-03,0.010500062783645495,0.0,0.0089525783980309
2022-02-04,0.1101506141829612,0.0,0.09619414840769064
2022-02-05,0.006078565600611744,0.0,0.014625673219911584
2022-02-06,0.018751540510465976,0.0,0.020617898473059882
2022-02-07,0.04535819500991911,0.0,0.056816595608724256
2022-02-08,0.008017380549550552,0.0,-0.007834453583132762
2022-02-09,0.018649664496349416,0.0,0.01928706566667345
2022-02-10,-0.02166048347386203,0.0,-0.037833945200347795
2022-02-11,-0.06875860608397595,0.0,-0.06776935830324285
2022-02-12,-0.00806897035748703,0.0,0.003386230400811218
2022-02-13,-0.017193101402535233,0.0,-0.013180306178200927
2022-02-14,0.023486959775804946,0.0,0.01109644623512147
2022-02-15,0.087714048468604,0.0,0.07551211500642409
2022-02-16,0.0022255035272327555,0.0,-0.012851354602562315
2022-02-17,-0.08230141825973632,0.0,-0.0792365514454858
2022-02-18,-0.027659265276273822,0.0,-0.01812103113847995
2022-02-19,0.012106509610956568,0.0,0.009975489658002712
2022-02-20,-0.06318920227418304,0.0,-0.05076054654238747
2022-02-21,-0.0687124577926842,0.0,-0.06624144222431891
2022-02-22,0.04476057702769375,0.0,0.03751525906992541
2022-02-23,-0.027256974833270237,0.0,-0.02427546034677878
2022-02-24,0.018558429645946152,0.0,0.0066775739944075485
2022-02-25,0.05335142247787098,0.0,0.05718031344745571
2022-02-26,0.011568141814792005,0.0,0.0011708222447955113
2022-02-27,-0.06344612471128244,0.0,-0.04839366154894709
2022-02-28,0.1253849300096782,0.0,0.11375949234692363
2022-03-01,0.019636414437811018,0.0,0.010664549128408087
2022-03-02,-0.02342273063572083,0.0,-0.011818059072677155
2022-03-03,-0.037193663212567486,0.0,-0.03035032883818445
2022-03-04,-0.055853066726441775,0.0,-0.06958647944342407
2022-03-05,0.02671925406779326,0.0,0.02605251384055003
2022-03-06,-0.03929918335788181,0.0,-0.0390405301227581
2022-03-07,-0.007328782972348772,0.0,-0.019400211259838786
2022-03-08,0.009661548106593882,0.0,0.014674251577311927
2022-03-09,0.0712477694384664,0.0,0.06242263112318056
2022-03-10,-0.049065615507283236,0.0,-0.05047093885220189
2022-03-11,0.011338776198363282,0.0,0.002703720502588901
2022-03-12,-0.006623938346423275,0.0,0.0038412706728687017
2022-03-13,-0.03346566757599652,0.0,-0.03017905112855878
2022-03-14,0.025822629044910762,0.0,0.02954441513008286
2022-03-15,-0.001326829321778522,0.0,0.006285667586798648
2022-03-16,0.0474183911624301,0.0,0.052638280880249216
2022-03-17,0.02248615267805698,0.0,0.005308724110880769
2022-03-18,0.03500104953196274,0.0,0.02795039628154508
2022-03-19,0.027201162464736136,0.0,0.022599640245783675
2022-03-20,-0.031309576658825125,0.0,-0.029231800694206143
2022-03-21,0.018660762329719728,0.0,0.01817846814507239
2022-03-22,0.00045665256857870505,0.0,0.02973156488000174
2022-03-23,0.013526160524072184,0.0,0.031165118827292747
2022-03-24,0.01536190477546199,0.0,0.0248736408442404
2022-03-25,-0.018939339412714085,0.0,-0.02175834298342291
2022-03-26,0.013372752773293934,0.0,0.018214262128644788
2022-03-27,0.04221507658379045,0.0,0.04644154277089095
2022-03-28,0.003689437527229722,0.0,-0.004368002725670639
2022-03-29,0.012380085100547184,0.0,0.02011157184653036
2022-03-30,0.008815102702185402,0.0,0.014184805626184526
2022-03-31,-0.025053069347531893,0.0,-0.028642739807744347
2022-04-01,0.03657941758995187,0.0,0.030581259511700588
2022-04-02,-0.009152445117313945,0.0,-0.0033292582528005265
2022-04-03,0.026134684751312788,0.0,0.026707489033765366
2022-04-04,-0.025532527158837026,0.0,-0.014654644188315157
2022-04-05,-0.03354476170003247,0.0,-0.02862214921763282
2022-04-06,-0.08922929406109995,0.0,-0.08036571913774145
2022-04-07,0.049090605582135474,0.0,0.03181852116238051
2022-04-08,-0.05533562041664926,0.0,-0.04214719183555968
2022-04-09,0.01712604263592521,0.0,0.017287303976490788
2022-04-10,-0.017620266559915738,0.0,-0.01602728560795811
2022-04-11,-0.09527654809252371,0.0,-0.08767315935363545
2022-04-12,0.03349775302617826,0.0,0.029269090518492427
2022-04-13,0.02473478409987632,0.0,0.02641590559417504
2022-04-14,-0.02553157834659562,0.0,-0.02818917261903834
2022-04-15,0.03167395920295483,0.0,0.024035033129159694
2022-04-16,0.0034397919025436208,0.0,0.0059671056396950585
2022-04-17,-0.027586984252631803,0.0,-0.030381682520292042
2022-04-18,0.021561075544624497,0.0,0.022031728814984854
2022-04-19,0.034696189365871336,0.0,0.024558108530677282
2022-04-20,-0.027664625012536265,0.0,-0.014327591905344918
2022-04-21,-0.03377658750677588,0.0,-0.03344831996959382
2022-04-22,-0.014422506926505188,0.0,-0.007438193157243655
2022-04-23,-0.010296033226533125,0.0,-0.007668824720117961
2022-04-24,-0.015234904111926479,0.0,-0.010336567961785682
2022-04-25,0.010586372601043299,0.0,0.012491249929607198
2022-04-26,-0.06249518618153985,0.0,-0.06610256953793374
2022-04-27,0.020308188702641724,0.0,0.02204184796198181
2022-04-28,-0.016831049119147824,0.0,0.0047744923679969185
2022-04-29,-0.05054266837203843,0.0,-0.04341356569251711
2022-04-30,-0.07901187600790936,0.0,-0.06124705503110427
2022-05-01,0.040877819894778566,0.0,0.03761871127536327
2022-05-02,-0.004797430456350356,0.0,-0.001054018737820594
2022-05-03,-0.020541320866799197,0.0,-0.015994661614286722
2022-05-04,0.06226441001730109,0.0,0.08638465321016749
2022-05-05,-0.07072358425916787,0.0,-0.08959411551770055
2022-05-06,-0.0172672085817304,0.0,-0.013596140836483061
2022-05-07,-0.030589157185453332,0.0,-0.03129616748302539
2022-05-08,-0.04025855138453249,0.0,-0.03523350586112755
2022-05-09,-0.14154692363184398,0.0,-0.15553987160575428
2022-05-10,0.055227254958658316,0.0,0.04459165378749288
2022-05-11,-0.17278596525345652,0.0,-0.18488667878463658
2022-05-12,-0.055140402496961685,0.0,-0.042914859873464675
2022-05-13,0.06432730574889414,0.0,0.0818389654573099
2022-05-14,0.04095925501428373,0.0,0.03569489981391248
2022-05-15,0.07154599338592127,0.0,0.06471362685315883
2022-05-16,-0.06365308785672233,0.0,-0.06950022079489375
2022-05-17,0.04201254967674576,0.0,0.04406775871784876
2022-05-18,-0.09088938655281498,0.0,-0.1009982714571209
2022-05-19,0.056591771616818276,0.0,0.05396837289114709
2022-05-20,-0.031313038196091436,0.0,-0.035632574961260315
2022-05-21,0.01863089962600258,0.0,0.019543352838294423
2022-05-22,0.03535495173184936,0.0,0.03382819806781201
2022-05-23,-0.037920038215312424,0.0,-0.04512033802426763
2022-05-24,0.01722921195541079,0.0,0.017554552365527387
2022-05-25,-0.019463111825435843,0.0,-0.02397930897817253
2022-05-26,-0.07660783580163728,0.0,-0.06581137635495278
2022-05-27,-0.03819592950968875,0.0,-0.03577175409746499
2022-05-28,0.04130423676461244,0.0,0.038904184557117444
2022-05-29,0.012521332134016478,0.0,0.023004659643567803
2022-05-30,0.0679592788838413,0.0,0.08418899936649649
2022-05-31,-0.02065499609918046,0.0,0.00013690791610816407
2022-06-01,-0.06206135421077286,0.0,-0.08306510524199252
2022-06-02,0.017838731713595287,0.0,0.02955353665369849
2022-06-03,-0.029582898724776076,0.0,-0.04320351105463942
2022-06-04,0.010036138211587367,0.0,0.02303072806387816
2022-06-05,-0.001490567784584525,0.0,-0.0006397945966155614
2022-06-06,0.022358457014389065,0.0,0.041714771875396066
2022-06-07,-0.016101524682768226,0.0,-0.008899255633727966
2022-06-08,-0.01581207347385142,0.0,-0.010566916810897055
2022-06-09,-0.00031993850244726996,0.0,0.007797031093347496
2022-06-10,-0.03907425324038649,0.0,-0.06785660092850508
2022-06-11,-0.054685694033393,0.0,-0.07308829733751687
2022-06-12,-0.053928824273410274,0.0,-0.07579207845401098
2022-06-13,-0.15230695666729605,0.0,-0.10197098391194415
2022-06-14,-0.0011282621137660804,0.0,0.0429694647212871
2022-06-15,0.02661612410714327,0.0,0.08430445684696436
2022-06-16,-0.1111586423314466,0.0,-0.12167783699062525
2022-06-17,0.017441160655971528,0.0,0.024937374356682203
2022-06-18,-0.08127026802527171,0.0,-0.04963362262468954
2022-06-19,0.1021182208933269,0.0,0.0920443439271841
2022-06-20,0.0038694080439503065,0.0,0.019680636649294925
2022-06-21,0.004904473456543729,0.0,-0.002244007387122926
2022-06-22,-0.0413505770982245,0.0,-0.038641832142729565
2022-06-23,0.07033822098329685,0.0,0.07317207207117592
2022-06-24,0.04306434891063119,0.0,0.05924936093548752
2022-06-25,0.008000585296180232,0.0,0.010786921118688087
2022-06-26,-0.027166558311602786,0.0,-0.041571214621949674
2022-06-27,-0.006626655169967595,0.0,-0.01429121601243696
2022-06-28,-0.030619699586834415,0.0,-0.046096406765091844
2022-06-29,-0.02741968386091383,0.0,-0.023318926909155945
2022-06-30,-0.015535610200826017,0.0,-0.008233228957094486
2022-07-01,-0.022573829552422153,0.0,-0.03188899098381057
2022-07-02,0.0178208371751997,0.0,0.009893646139250846
2022-07-03,-0.00017151644180376136,0.0,0.006145886790712152
2022-07-04,0.04159521659623944,0.0,0.05189817518455522
2022-07-05,-0.015269754557963717,0.0,-0.019466068358069757
2022-07-06,0.01525827753482763,0.0,0.026051489427342058
2022-07-07,0.03143305869755131,0.0,0.04056775523335235
2022-07-08,-0.021581057910170655,0.0,-0.01454888138553423
2022-07-09,0.01808642140295317,0.0,0.013080072806536305
2022-07-10,-0.03804903724018486,0.0,-0.04107085978061483
2022-07-11,-0.040848648621857955,0.0,-0.0553989747053141
2022-07-12,-0.025630102062874638,0.0,-0.028467954084599942
2022-07-13,0.04300680444987599,0.0,0.053835020920127645
2022-07-14,0.018135081224388262,0.0,0.035514068459095285
2022-07-15,0.004824357319223186,0.0,0.008140494419976642
2022-07-16,0.03969185285510675,0.0,0.055229001721203416
2022-07-17,-0.021134720402903907,0.0,-0.019080817101704894
2022-07-18,0.0939064657932629,0.0,0.10725983656342605
2022-07-19,0.029943662543176,0.0,0.018433115412919525
2022-07-20,-0.04659991854830051,0.0,-0.03602074008329265
2022-07-21,0.021467285581439732,0.0,0.022796999491722647
2022-07-22,-0.02293478674810019,0.0,-0.03110386920472246
2022-07-23,0.02093909041796382,0.0,0.005250213909943659
2022-07-24,0.012887355983092874,0.0,0.01578226213380183
2022-07-25,-0.07571215750622085,0.0,-0.08229624301272395
2022-07-26,-0.007253901210907077,0.0,-0.006829756200395644
2022-07-27,0.08782608873772726,0.0,0.10167260955083515
2022-07-28,0.02660773268252107,0.0,0.041377915474914824
